customer_id,first_name,last_name,email,gender,age,city,state,country,signup_date,acquisition_channel
12599,First12599,Last12599,user12599@example.com,Female,24,City99,GA,USA,2021-11-11 20:50:57,Organic Search
12600,First12600,Last12600,user12600@example.com,Female,36,City36,NY,USA,2022-09-11 21:52:33,Social Media
12601,First12601,Last12601,user12601@example.com,Male,27,City92,FL,USA,2023-07-23 09:49:00,Organic Search
12602,First12602,Last12602,user12602@example.com,Male,26,City19,TX,USA,2023-10-20 06:30:44,Organic Search
12603,First12603,Last12603,user12603@example.com,Male,27,City47,TX,USA,2021-03-24 02:08:01,Direct
12604,First12604,Last12604,user12604@example.com,Male,34,City100,PA,USA,2023-05-11 21:04:11,Direct
12605,First12605,Last12605,user12605@example.com,Female,44,City8,OH,USA,2023-11-24 03:23:07,Organic Search
12606,First12606,Last12606,user12606@example.com,Male,34,City61,GA,USA,2022-05-27 04:00:21,Organic Search
12607,First12607,Last12607,user12607@example.com,Female,35,City32,OH,USA,2023-12-26 02:44:27,Direct
12608,First12608,Last12608,user12608@example.com,Female,32,City29,NC,USA,2023-11-14 01:02:23,Direct
12609,First12609,Last12609,user12609@example.com,Female,29,City82,NY,USA,2022-12-20 15:20:21,Organic Search
12610,First12610,Last12610,user12610@example.com,Female,45,City1,MI,USA,2023-07-17 06:53:06,Organic Search
12611,First12611,Last12611,user12611@example.com,Male,43,City42,FL,USA,2021-11-21 10:33:40,Paid Search
12612,First12612,Last12612,user12612@example.com,Male,59,City46,NY,USA,2023-10-01 16:55:32,Organic Search
12613,First12613,Last12613,user12613@example.com,Male,42,City80,TX,USA,2022-10-10 12:38:26,Organic Search
12614,First12614,Last12614,user12614@example.com,Male,29,City62,MI,USA,2022-07-12 13:46:47,Direct
12615,First12615,Last12615,user12615@example.com,Female,24,City72,CA,USA,2023-07-04 05:08:07,Direct
12616,First12616,Last12616,user12616@example.com,Female,46,City19,GA,USA,2023-09-01 02:33:52,Paid Search
12617,First12617,Last12617,user12617@example.com,Male,25,City35,IL,USA,2023-02-07 03:59:44,Organic Search
12618,First12618,Last12618,user12618@example.com,Male,44,City41,IL,USA,2021-01-28 09:21:10,Paid Search
12619,First12619,Last12619,user12619@example.com,Male,25,City63,GA,USA,2022-10-16 08:14:40,Direct
12620,First12620,Last12620,user12620@example.com,Female,39,City41,NC,USA,2023-06-18 21:23:50,Social Media
12621,First12621,Last12621,user12621@example.com,Female,22,City78,NC,USA,2022-08-20 12:35:30,Direct
12622,First12622,Last12622,user12622@example.com,Female,44,City69,MI,USA,2023-10-20 17:38:55,Paid Search
12623,First12623,Last12623,user12623@example.com,Female,20,City26,NC,USA,2023-09-09 15:57:55,Direct
12624,First12624,Last12624,user12624@example.com,Male,38,City83,NY,USA,2022-08-03 11:10:47,Organic Search
12625,First12625,Last12625,user12625@example.com,Male,32,City25,OH,USA,2022-03-18 18:58:53,Organic Search
12626,First12626,Last12626,user12626@example.com,Male,36,City77,OH,USA,2021-03-02 06:05:14,Direct
12627,First12627,Last12627,user12627@example.com,Male,30,City78,FL,USA,2022-11-24 01:29:11,Organic Search
12628,First12628,Last12628,user12628@example.com,Female,29,City16,IL,USA,2021-10-18 23:10:09,Organic Search
12629,First12629,Last12629,user12629@example.com,Female,36,City38,PA,USA,2023-01-02 06:53:02,Paid Search
12630,First12630,Last12630,user12630@example.com,Female,22,City94,OH,USA,2023-05-24 20:16:30,Paid Search
12631,First12631,Last12631,user12631@example.com,Female,22,City8,NY,USA,2022-03-24 02:39:25,Organic Search
12632,First12632,Last12632,user12632@example.com,Male,30,City95,MI,USA,2021-01-18 01:11:34,Email
12633,First12633,Last12633,user12633@example.com,Male,30,City25,NY,USA,2023-08-05 14:05:39,Email
12634,First12634,Last12634,user12634@example.com,Female,22,City68,NY,USA,2022-08-24 14:43:50,Direct
12635,First12635,Last12635,user12635@example.com,Female,46,City65,IL,USA,2021-12-11 09:09:50,Direct
12636,First12636,Last12636,user12636@example.com,Male,30,City37,PA,USA,2022-11-25 08:56:56,Social Media
12637,First12637,Last12637,user12637@example.com,Female,32,City32,PA,USA,2023-01-08 18:53:32,Social Media
12638,First12638,Last12638,user12638@example.com,Female,19,City49,TX,USA,2021-06-11 07:53:09,Direct
12639,First12639,Last12639,user12639@example.com,Male,59,City55,FL,USA,2022-12-09 03:55:07,Direct
12640,First12640,Last12640,user12640@example.com,Female,64,City90,OH,USA,2021-11-10 15:15:12,Paid Search
12641,First12641,Last12641,user12641@example.com,Male,25,City2,OH,USA,2023-05-30 03:58:22,Direct
12642,First12642,Last12642,user12642@example.com,Female,49,City39,PA,USA,2023-10-28 00:18:06,Paid Search
12643,First12643,Last12643,user12643@example.com,Female,33,City34,CA,USA,2021-04-23 07:38:04,Organic Search
12644,First12644,Last12644,user12644@example.com,Other,54,City27,MI,USA,2023-10-01 14:08:47,Paid Search
12645,First12645,Last12645,user12645@example.com,Male,39,City19,PA,USA,2023-09-16 08:52:39,Social Media
12646,First12646,Last12646,user12646@example.com,Male,36,City38,CA,USA,2022-01-11 03:22:57,Email
12647,First12647,Last12647,user12647@example.com,Male,18,City4,IL,USA,2021-02-01 13:06:19,Direct
12648,First12648,Last12648,user12648@example.com,Male,24,City4,PA,USA,2022-12-27 13:38:45,Paid Search
12649,First12649,Last12649,user12649@example.com,Female,35,City84,OH,USA,2022-01-13 02:44:12,Organic Search
12650,First12650,Last12650,user12650@example.com,Female,37,City83,GA,USA,2021-07-29 15:53:48,Organic Search
12651,First12651,Last12651,user12651@example.com,Male,20,City98,NC,USA,2021-04-29 18:28:06,Organic Search
12652,First12652,Last12652,user12652@example.com,Male,26,City54,PA,USA,2021-08-03 10:52:05,Social Media
12653,First12653,Last12653,user12653@example.com,Male,41,City11,OH,USA,2021-09-17 18:55:45,Paid Search
12654,First12654,Last12654,user12654@example.com,Male,18,City48,FL,USA,2023-05-21 15:11:41,Direct
12655,First12655,Last12655,user12655@example.com,Male,36,City60,MI,USA,2023-05-08 11:57:48,Email
12656,First12656,Last12656,user12656@example.com,Male,49,City100,OH,USA,2022-06-25 21:20:22,Organic Search
12657,First12657,Last12657,user12657@example.com,Female,39,City19,MI,USA,2022-08-29 08:06:32,Paid Search
12658,First12658,Last12658,user12658@example.com,Male,39,City58,CA,USA,2023-10-02 02:11:24,Social Media
12659,First12659,Last12659,user12659@example.com,Female,18,City81,TX,USA,2023-09-21 09:30:12,Organic Search
12660,First12660,Last12660,user12660@example.com,Female,25,City49,CA,USA,2023-06-26 13:39:34,Organic Search
12661,First12661,Last12661,user12661@example.com,Male,59,City72,GA,USA,2022-02-14 10:55:58,Organic Search
12662,First12662,Last12662,user12662@example.com,Female,27,City21,TX,USA,2022-02-06 00:11:59,Email
12663,First12663,Last12663,user12663@example.com,Female,50,City77,OH,USA,2023-08-30 08:14:49,Paid Search
12664,First12664,Last12664,user12664@example.com,Female,27,City57,NY,USA,2023-10-11 14:32:25,Organic Search
12665,First12665,Last12665,user12665@example.com,Male,31,City98,IL,USA,2023-05-24 12:13:31,Paid Search
12666,First12666,Last12666,user12666@example.com,Male,41,City41,TX,USA,2023-04-09 07:21:47,Direct
12667,First12667,Last12667,user12667@example.com,Female,36,City14,MI,USA,2022-09-03 15:09:16,Organic Search
12668,First12668,Last12668,user12668@example.com,Female,39,City36,TX,USA,2022-01-06 03:19:16,Referral
12669,First12669,Last12669,user12669@example.com,Male,25,City59,IL,USA,2021-09-21 06:02:55,Organic Search
12670,First12670,Last12670,user12670@example.com,Male,21,City36,GA,USA,2021-06-03 12:43:21,Social Media
12671,First12671,Last12671,user12671@example.com,Male,24,City26,NY,USA,2023-03-08 15:39:58,Email
12672,First12672,Last12672,user12672@example.com,Male,28,City91,FL,USA,2023-05-01 00:21:21,Paid Search
12673,First12673,Last12673,user12673@example.com,Female,32,City78,FL,USA,2022-01-28 08:35:17,Referral
12674,First12674,Last12674,user12674@example.com,Male,47,City59,IL,USA,2021-01-07 14:37:03,Organic Search
12675,First12675,Last12675,user12675@example.com,Male,36,City37,PA,USA,2023-10-24 19:47:02,Referral
12676,First12676,Last12676,user12676@example.com,Female,40,City21,NC,USA,2022-04-24 04:13:02,Organic Search
12677,First12677,Last12677,user12677@example.com,Male,36,City76,IL,USA,2023-12-03 04:51:45,Direct
12678,First12678,Last12678,user12678@example.com,Female,21,City17,MI,USA,2023-01-12 00:45:10,Email
12679,First12679,Last12679,user12679@example.com,Female,35,City42,GA,USA,2021-05-16 16:05:54,Paid Search
12680,First12680,Last12680,user12680@example.com,Male,36,City3,IL,USA,2021-12-24 16:27:26,Paid Search
12681,First12681,Last12681,user12681@example.com,Female,44,City16,TX,USA,2022-12-20 19:30:37,Organic Search
12682,First12682,Last12682,user12682@example.com,Female,22,City7,PA,USA,2022-12-12 06:46:55,Referral
12683,First12683,Last12683,user12683@example.com,Male,18,City42,FL,USA,2021-09-11 19:00:34,Organic Search
12684,First12684,Last12684,user12684@example.com,Male,37,City71,IL,USA,2021-07-13 11:33:13,Email
12685,First12685,Last12685,user12685@example.com,Female,39,City62,GA,USA,2021-10-30 19:25:09,Referral
12686,First12686,Last12686,user12686@example.com,Female,32,City48,FL,USA,2023-05-11 20:38:09,Organic Search
12687,First12687,Last12687,user12687@example.com,Female,35,City19,OH,USA,2021-09-22 14:32:01,Social Media
12688,First12688,Last12688,user12688@example.com,Male,45,City41,TX,USA,2023-02-07 17:57:17,Organic Search
12689,First12689,Last12689,user12689@example.com,Female,29,City93,FL,USA,2023-08-10 18:42:35,Social Media
12690,First12690,Last12690,user12690@example.com,Male,31,City49,GA,USA,2022-03-05 10:26:11,Direct
12691,First12691,Last12691,user12691@example.com,Female,35,City71,GA,USA,2021-01-08 15:38:08,Organic Search
12692,First12692,Last12692,user12692@example.com,Female,20,City4,NC,USA,2021-06-05 07:14:32,Email
12693,First12693,Last12693,user12693@example.com,Female,33,City81,FL,USA,2021-12-08 05:09:51,Paid Search
12694,First12694,Last12694,user12694@example.com,Female,34,City56,MI,USA,2021-07-27 19:26:17,Organic Search
12695,First12695,Last12695,user12695@example.com,Female,54,City83,FL,USA,2021-11-13 17:28:09,Paid Search
12696,First12696,Last12696,user12696@example.com,Female,31,City42,IL,USA,2022-08-19 04:21:59,Direct
12697,First12697,Last12697,user12697@example.com,Male,37,City51,IL,USA,2021-01-24 01:30:19,Social Media
12698,First12698,Last12698,user12698@example.com,Female,46,City23,TX,USA,2021-03-12 07:46:29,Paid Search
12699,First12699,Last12699,user12699@example.com,Female,24,City42,CA,USA,2023-07-26 04:17:31,Organic Search
12700,First12700,Last12700,user12700@example.com,Male,51,City79,MI,USA,2022-07-26 10:01:37,Organic Search
12701,First12701,Last12701,user12701@example.com,Female,56,City98,CA,USA,2023-10-21 11:18:17,Social Media
12702,First12702,Last12702,user12702@example.com,Male,34,City5,GA,USA,2021-01-04 14:00:16,Paid Search
12703,First12703,Last12703,user12703@example.com,Female,28,City83,FL,USA,2021-01-01 03:58:11,Direct
12704,First12704,Last12704,user12704@example.com,Female,54,City37,MI,USA,2023-03-21 02:50:54,Direct
12705,First12705,Last12705,user12705@example.com,Male,44,City42,NY,USA,2022-06-06 00:29:29,Direct
12706,First12706,Last12706,user12706@example.com,Female,35,City73,PA,USA,2023-09-27 16:41:22,Organic Search
12707,First12707,Last12707,user12707@example.com,Male,52,City97,NC,USA,2023-05-11 12:32:54,Paid Search
12708,First12708,Last12708,user12708@example.com,Female,50,City73,IL,USA,2022-07-06 08:02:37,Organic Search
12709,First12709,Last12709,user12709@example.com,Male,30,City6,TX,USA,2022-06-08 12:07:34,Direct
12710,First12710,Last12710,user12710@example.com,Male,37,City66,FL,USA,2023-06-07 10:21:12,Organic Search
12711,First12711,Last12711,user12711@example.com,Male,41,City8,NY,USA,2023-05-30 06:06:52,Paid Search
12712,First12712,Last12712,user12712@example.com,Male,35,City93,OH,USA,2021-10-30 23:27:47,Social Media
12713,First12713,Last12713,user12713@example.com,Female,18,City92,FL,USA,2023-01-09 01:15:55,Paid Search
12714,First12714,Last12714,user12714@example.com,Female,23,City92,FL,USA,2022-12-05 15:55:06,Paid Search
12715,First12715,Last12715,user12715@example.com,Male,18,City17,GA,USA,2023-07-26 13:21:17,Paid Search
12716,First12716,Last12716,user12716@example.com,Male,40,City64,MI,USA,2023-08-09 05:25:31,Organic Search
12717,First12717,Last12717,user12717@example.com,Male,20,City9,IL,USA,2021-10-21 11:58:36,Organic Search
12718,First12718,Last12718,user12718@example.com,Female,37,City9,TX,USA,2023-08-21 10:31:04,Email
12719,First12719,Last12719,user12719@example.com,Female,56,City18,PA,USA,2023-10-09 11:32:22,Social Media
12720,First12720,Last12720,user12720@example.com,Male,52,City20,GA,USA,2021-04-30 22:37:13,Paid Search
12721,First12721,Last12721,user12721@example.com,Female,18,City14,MI,USA,2022-09-20 16:16:45,Organic Search
12722,First12722,Last12722,user12722@example.com,Male,19,City67,CA,USA,2022-04-23 11:47:25,Social Media
12723,First12723,Last12723,user12723@example.com,Female,25,City21,NC,USA,2022-03-16 18:30:37,Organic Search
12724,First12724,Last12724,user12724@example.com,Female,20,City92,FL,USA,2023-02-11 02:00:02,Email
12725,First12725,Last12725,user12725@example.com,Female,18,City31,IL,USA,2021-05-22 17:56:49,Direct
12726,First12726,Last12726,user12726@example.com,Female,34,City12,MI,USA,2023-06-17 00:29:50,Organic Search
12727,First12727,Last12727,user12727@example.com,Female,43,City97,TX,USA,2021-01-30 02:23:40,Social Media
12728,First12728,Last12728,user12728@example.com,Female,46,City47,NC,USA,2022-09-25 15:52:03,Paid Search
12729,First12729,Last12729,user12729@example.com,Female,29,City46,PA,USA,2021-09-04 13:03:08,Direct
12730,First12730,Last12730,user12730@example.com,Male,31,City44,CA,USA,2023-01-01 05:03:50,Direct
12731,First12731,Last12731,user12731@example.com,Male,39,City11,NC,USA,2022-07-29 19:44:23,Email
12732,First12732,Last12732,user12732@example.com,Male,33,City53,IL,USA,2023-12-30 17:29:40,Organic Search
12733,First12733,Last12733,user12733@example.com,Female,44,City44,TX,USA,2023-08-02 09:08:26,Organic Search
12734,First12734,Last12734,user12734@example.com,Male,40,City97,FL,USA,2022-01-04 06:37:45,Social Media
12735,First12735,Last12735,user12735@example.com,Male,30,City9,IL,USA,2022-08-02 03:50:05,Paid Search
12736,First12736,Last12736,user12736@example.com,Male,18,City64,CA,USA,2021-12-14 16:28:24,Email
12737,First12737,Last12737,user12737@example.com,Male,52,City52,MI,USA,2023-03-09 07:12:07,Direct
12738,First12738,Last12738,user12738@example.com,Female,26,City70,TX,USA,2022-04-08 02:52:46,Paid Search
12739,First12739,Last12739,user12739@example.com,Female,39,City8,OH,USA,2021-05-07 06:56:02,Organic Search
12740,First12740,Last12740,user12740@example.com,Female,18,City68,NC,USA,2022-12-24 22:04:00,Social Media
12741,First12741,Last12741,user12741@example.com,Female,34,City54,PA,USA,2021-01-13 02:31:26,Organic Search
12742,First12742,Last12742,user12742@example.com,Female,36,City83,FL,USA,2021-11-22 05:38:54,Organic Search
12743,First12743,Last12743,user12743@example.com,Female,36,City51,FL,USA,2023-09-20 09:56:54,Direct
12744,First12744,Last12744,user12744@example.com,Male,71,City89,NC,USA,2021-04-14 00:38:27,Social Media
12745,First12745,Last12745,user12745@example.com,Female,27,City20,CA,USA,2022-07-06 20:12:08,Organic Search
12746,First12746,Last12746,user12746@example.com,Male,44,City71,PA,USA,2023-05-20 19:50:36,Organic Search
12747,First12747,Last12747,user12747@example.com,Male,41,City12,FL,USA,2023-09-17 12:36:28,Direct
12748,First12748,Last12748,user12748@example.com,Female,26,City27,TX,USA,2022-09-05 11:06:51,Social Media
12749,First12749,Last12749,user12749@example.com,Male,44,City58,CA,USA,2021-06-17 13:55:51,Social Media
12750,First12750,Last12750,user12750@example.com,Male,33,City21,IL,USA,2023-10-27 07:09:09,Organic Search
12751,First12751,Last12751,user12751@example.com,Male,45,City15,FL,USA,2023-03-31 16:32:25,Organic Search
12752,First12752,Last12752,user12752@example.com,Male,58,City98,MI,USA,2022-03-09 20:43:15,Email
12753,First12753,Last12753,user12753@example.com,Male,36,City34,FL,USA,2021-10-31 00:24:23,Paid Search
12754,First12754,Last12754,user12754@example.com,Male,31,City30,GA,USA,2021-02-22 04:50:39,Organic Search
12755,First12755,Last12755,user12755@example.com,Female,47,City31,NY,USA,2021-07-29 10:13:00,Organic Search
12756,First12756,Last12756,user12756@example.com,Female,51,City8,MI,USA,2023-05-01 18:41:20,Organic Search
12757,First12757,Last12757,user12757@example.com,Male,24,City83,MI,USA,2021-04-29 20:07:38,Organic Search
12758,First12758,Last12758,user12758@example.com,Female,29,City88,FL,USA,2021-05-22 13:51:20,Social Media
12759,First12759,Last12759,user12759@example.com,Male,43,City72,CA,USA,2021-08-03 08:24:32,Direct
12760,First12760,Last12760,user12760@example.com,Male,33,City4,NY,USA,2022-03-09 12:05:33,Referral
12761,First12761,Last12761,user12761@example.com,Male,23,City7,MI,USA,2021-07-26 20:15:07,Direct
12762,First12762,Last12762,user12762@example.com,Female,41,City83,MI,USA,2023-09-17 07:23:34,Organic Search
12763,First12763,Last12763,user12763@example.com,Male,43,City90,TX,USA,2021-10-09 20:59:56,Organic Search
12764,First12764,Last12764,user12764@example.com,Female,30,City29,CA,USA,2023-10-03 22:04:00,Direct
12765,First12765,Last12765,user12765@example.com,Female,35,City62,NY,USA,2023-12-14 12:39:50,Email
12766,First12766,Last12766,user12766@example.com,Female,28,City6,OH,USA,2023-04-06 18:07:01,Email
12767,First12767,Last12767,user12767@example.com,Female,21,City6,MI,USA,2021-01-09 03:16:03,Organic Search
12768,First12768,Last12768,user12768@example.com,Female,29,City29,MI,USA,2021-09-20 13:58:06,Social Media
12769,First12769,Last12769,user12769@example.com,Male,35,City98,PA,USA,2021-10-20 11:06:22,Social Media
12770,First12770,Last12770,user12770@example.com,Male,18,City30,NY,USA,2022-08-17 18:33:52,Organic Search
12771,First12771,Last12771,user12771@example.com,Female,29,City20,CA,USA,2021-06-23 06:47:06,Organic Search
12772,First12772,Last12772,user12772@example.com,Female,36,City18,MI,USA,2021-03-26 11:21:40,Organic Search
12773,First12773,Last12773,user12773@example.com,Male,49,City65,NC,USA,2021-07-12 22:26:56,Organic Search
12774,First12774,Last12774,user12774@example.com,Male,31,City41,CA,USA,2021-12-25 02:57:12,Direct
12775,First12775,Last12775,user12775@example.com,Male,20,City42,MI,USA,2021-02-23 20:03:25,Direct
12776,First12776,Last12776,user12776@example.com,Male,32,City50,IL,USA,2021-08-02 17:29:00,Organic Search
12777,First12777,Last12777,user12777@example.com,Male,28,City97,NC,USA,2021-07-03 06:24:15,Referral
12778,First12778,Last12778,user12778@example.com,Female,41,City82,NC,USA,2023-04-25 23:03:59,Direct
12779,First12779,Last12779,user12779@example.com,Female,30,City86,PA,USA,2021-07-05 12:20:06,Social Media
12780,First12780,Last12780,user12780@example.com,Female,18,City51,TX,USA,2023-05-16 22:39:42,Paid Search
12781,First12781,Last12781,user12781@example.com,Female,79,City3,NY,USA,2022-07-10 22:49:50,Paid Search
12782,First12782,Last12782,user12782@example.com,Female,36,City66,TX,USA,2023-04-10 02:13:10,Direct
12783,First12783,Last12783,user12783@example.com,Male,36,City98,CA,USA,2022-05-08 16:34:15,Email
12784,First12784,Last12784,user12784@example.com,Male,18,City38,TX,USA,2023-09-13 18:06:17,Organic Search
12785,First12785,Last12785,user12785@example.com,Female,18,City64,NY,USA,2021-10-30 12:16:28,Referral
12786,First12786,Last12786,user12786@example.com,Female,33,City4,GA,USA,2023-04-19 21:16:51,Organic Search
12787,First12787,Last12787,user12787@example.com,Male,39,City86,MI,USA,2021-06-28 18:45:21,Organic Search
12788,First12788,Last12788,user12788@example.com,Other,43,City92,OH,USA,2023-08-24 14:42:45,Social Media
12789,First12789,Last12789,user12789@example.com,Male,37,City90,CA,USA,2021-02-01 02:44:39,Paid Search
12790,First12790,Last12790,user12790@example.com,Male,20,City54,CA,USA,2022-05-16 10:26:34,Social Media
12791,First12791,Last12791,user12791@example.com,Male,18,City71,IL,USA,2022-04-06 20:33:27,Paid Search
12792,First12792,Last12792,user12792@example.com,Male,33,City9,FL,USA,2022-11-14 10:14:54,Paid Search
12793,First12793,Last12793,user12793@example.com,Female,28,City6,GA,USA,2022-04-28 09:08:47,Organic Search
12794,First12794,Last12794,user12794@example.com,Female,19,City26,GA,USA,2022-10-07 08:13:26,Social Media
12795,First12795,Last12795,user12795@example.com,Male,44,City76,TX,USA,2023-08-01 16:52:22,Paid Search
12796,First12796,Last12796,user12796@example.com,Female,18,City5,IL,USA,2021-06-05 09:06:03,Organic Search
12797,First12797,Last12797,user12797@example.com,Female,42,City27,OH,USA,2021-09-25 02:19:55,Organic Search
12798,First12798,Last12798,user12798@example.com,Female,18,City30,GA,USA,2023-05-29 06:50:23,Paid Search
12799,First12799,Last12799,user12799@example.com,Female,36,City75,TX,USA,2021-09-07 12:02:52,Organic Search
12800,First12800,Last12800,user12800@example.com,Male,46,City63,GA,USA,2023-09-18 18:51:05,Email
12801,First12801,Last12801,user12801@example.com,Female,30,City1,MI,USA,2022-08-15 15:32:34,Social Media
12802,First12802,Last12802,user12802@example.com,Male,55,City45,NC,USA,2021-03-31 13:25:47,Direct
12803,First12803,Last12803,user12803@example.com,Female,58,City90,TX,USA,2021-01-23 14:27:22,Email
12804,First12804,Last12804,user12804@example.com,Male,37,City11,NY,USA,2023-04-15 14:49:22,Email
12805,First12805,Last12805,user12805@example.com,Female,41,City75,NY,USA,2023-07-26 20:20:51,Social Media
12806,First12806,Last12806,user12806@example.com,Female,47,City48,IL,USA,2021-09-20 09:53:06,Direct
12807,First12807,Last12807,user12807@example.com,Male,41,City66,MI,USA,2021-09-21 09:55:02,Paid Search
12808,First12808,Last12808,user12808@example.com,Male,40,City22,CA,USA,2023-11-10 18:54:17,Direct
12809,First12809,Last12809,user12809@example.com,Female,28,City51,PA,USA,2022-12-19 20:50:58,Paid Search
12810,First12810,Last12810,user12810@example.com,Female,18,City28,OH,USA,2021-07-03 08:52:34,Direct
12811,First12811,Last12811,user12811@example.com,Male,18,City20,IL,USA,2022-05-06 18:05:55,Organic Search
12812,First12812,Last12812,user12812@example.com,Female,63,City69,GA,USA,2023-09-24 00:24:38,Organic Search
12813,First12813,Last12813,user12813@example.com,Male,38,City1,PA,USA,2022-11-11 13:32:59,Social Media
12814,First12814,Last12814,user12814@example.com,Male,32,City81,CA,USA,2022-03-22 18:31:19,Email
12815,First12815,Last12815,user12815@example.com,Male,50,City96,NC,USA,2021-06-15 05:32:08,Organic Search
12816,First12816,Last12816,user12816@example.com,Male,26,City80,IL,USA,2023-03-06 05:54:16,Paid Search
12817,First12817,Last12817,user12817@example.com,Female,41,City37,IL,USA,2021-10-30 08:11:02,Direct
12818,First12818,Last12818,user12818@example.com,Other,35,City35,CA,USA,2022-09-12 02:33:05,Direct
12819,First12819,Last12819,user12819@example.com,Male,40,City72,IL,USA,2022-10-19 13:16:52,Organic Search
12820,First12820,Last12820,user12820@example.com,Female,30,City48,TX,USA,2022-08-31 15:52:54,Social Media
12821,First12821,Last12821,user12821@example.com,Male,23,City66,MI,USA,2021-09-27 15:54:53,Paid Search
12822,First12822,Last12822,user12822@example.com,Female,25,City50,TX,USA,2023-02-14 20:27:28,Direct
12823,First12823,Last12823,user12823@example.com,Male,25,City21,MI,USA,2022-09-12 06:12:32,Paid Search
12824,First12824,Last12824,user12824@example.com,Female,34,City26,GA,USA,2022-03-18 15:05:56,Paid Search
12825,First12825,Last12825,user12825@example.com,Female,18,City97,NC,USA,2021-02-27 00:44:52,Direct
12826,First12826,Last12826,user12826@example.com,Male,20,City78,PA,USA,2021-12-29 09:39:44,Paid Search
12827,First12827,Last12827,user12827@example.com,Female,36,City33,TX,USA,2022-01-21 13:51:42,Referral
12828,First12828,Last12828,user12828@example.com,Male,33,City43,GA,USA,2023-05-16 12:47:07,Organic Search
12829,First12829,Last12829,user12829@example.com,Male,37,City26,TX,USA,2022-07-16 17:03:58,Email
12830,First12830,Last12830,user12830@example.com,Male,34,City42,OH,USA,2023-10-17 17:42:46,Organic Search
12831,First12831,Last12831,user12831@example.com,Male,65,City34,NY,USA,2023-04-02 07:09:49,Organic Search
12832,First12832,Last12832,user12832@example.com,Male,36,City51,PA,USA,2022-08-12 13:51:00,Referral
12833,First12833,Last12833,user12833@example.com,Male,30,City16,GA,USA,2021-07-04 18:15:57,Social Media
12834,First12834,Last12834,user12834@example.com,Male,36,City84,TX,USA,2021-08-30 19:26:52,Direct
12835,First12835,Last12835,user12835@example.com,Male,47,City37,NC,USA,2021-06-25 03:02:38,Direct
12836,First12836,Last12836,user12836@example.com,Female,34,City58,NC,USA,2022-04-30 11:29:20,Organic Search
12837,First12837,Last12837,user12837@example.com,Female,43,City4,TX,USA,2023-03-02 10:36:48,Organic Search
12838,First12838,Last12838,user12838@example.com,Male,39,City58,TX,USA,2023-04-11 16:49:57,Organic Search
12839,First12839,Last12839,user12839@example.com,Male,31,City78,IL,USA,2021-04-16 04:32:48,Organic Search
12840,First12840,Last12840,user12840@example.com,Male,36,City84,NC,USA,2022-06-27 12:38:06,Paid Search
12841,First12841,Last12841,user12841@example.com,Female,54,City86,CA,USA,2022-06-11 16:42:17,Paid Search
12842,First12842,Last12842,user12842@example.com,Female,37,City66,CA,USA,2022-04-26 03:24:29,Social Media
12843,First12843,Last12843,user12843@example.com,Male,23,City99,CA,USA,2021-11-26 12:43:38,Organic Search
12844,First12844,Last12844,user12844@example.com,Male,31,City52,FL,USA,2022-06-05 12:48:59,Paid Search
12845,First12845,Last12845,user12845@example.com,Male,18,City27,OH,USA,2022-07-20 04:01:35,Email
12846,First12846,Last12846,user12846@example.com,Male,36,City24,NY,USA,2022-10-19 01:37:21,Email
12847,First12847,Last12847,user12847@example.com,Female,50,City15,TX,USA,2022-02-17 20:05:59,Paid Search
12848,First12848,Last12848,user12848@example.com,Female,18,City6,FL,USA,2023-10-31 22:33:44,Organic Search
12849,First12849,Last12849,user12849@example.com,Male,36,City50,CA,USA,2022-01-06 16:32:52,Organic Search
12850,First12850,Last12850,user12850@example.com,Female,46,City14,NY,USA,2023-09-07 04:27:25,Direct
12851,First12851,Last12851,user12851@example.com,Male,48,City96,NY,USA,2023-05-27 13:42:45,Paid Search
12852,First12852,Last12852,user12852@example.com,Male,50,City27,PA,USA,2022-05-25 00:08:52,Referral
12853,First12853,Last12853,user12853@example.com,Female,18,City26,FL,USA,2022-06-27 23:10:40,Social Media
12854,First12854,Last12854,user12854@example.com,Female,41,City98,OH,USA,2023-08-10 15:05:09,Direct
12855,First12855,Last12855,user12855@example.com,Male,18,City73,GA,USA,2022-06-24 00:59:16,Direct
12856,First12856,Last12856,user12856@example.com,Male,23,City95,NY,USA,2023-01-14 05:47:24,Organic Search
12857,First12857,Last12857,user12857@example.com,Female,44,City96,NY,USA,2023-06-05 09:03:24,Organic Search
12858,First12858,Last12858,user12858@example.com,Female,36,City39,IL,USA,2023-09-21 05:19:45,Direct
12859,First12859,Last12859,user12859@example.com,Male,43,City89,FL,USA,2021-08-27 16:07:06,Organic Search
12860,First12860,Last12860,user12860@example.com,Male,23,City87,MI,USA,2023-12-04 01:12:13,Organic Search
12861,First12861,Last12861,user12861@example.com,Male,52,City28,NY,USA,2023-11-23 01:47:54,Referral
12862,First12862,Last12862,user12862@example.com,Female,43,City76,NC,USA,2021-11-22 07:21:07,Social Media
12863,First12863,Last12863,user12863@example.com,Female,45,City39,NC,USA,2022-11-03 10:02:44,Direct
12864,First12864,Last12864,user12864@example.com,Male,22,City47,MI,USA,2021-02-21 07:52:40,Email
12865,First12865,Last12865,user12865@example.com,Female,49,City60,FL,USA,2021-07-03 14:28:29,Organic Search
12866,First12866,Last12866,user12866@example.com,Female,31,City7,NY,USA,2022-10-01 16:42:14,Direct
